Station ID,Station Name,Latitude,Longitude,Elevation,County,Mesonet,First Data Date,Last Data Date,Status
,,,,,,,,,
KO22,COLUMBIA,38.03,-120.42,2119,Tuolumne,NWS/FAA,2010-11-01,2021-01-11,ACTIVE
,,,,,,,,,
KO32,Reedley Municipal Airport,36.671,-119.45103,386,Fresno,NWS/FAA,2018-08-02,2021-01-11,ACTIVE
,,,,,,,,,
KO45,VACAVILLE,38.38,-120.05,108,Tuolumne,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KO54,Weaverville,40.746,-122.9223,2244,Trinity,NWS/FAA,2010-11-01,2020-08-12,INACTIVE
,,,,,,,,,
KO57,BRYANTFIELDMONO,38.26241,-119.2257,6467,Mono,NCAWOS,2007-10-11,2020-12-31,ACTIVE
,,,,,,,,,
KO64,Fort Bragg,39.4,-123.81667,62,Mendocino,NWS/FAA,2005-02-17,2005-02-17,INACTIVE
,,,,,,,,,
KO69,Petaluma Municipal Airport,38.2578,-122.6053,89,Sonoma,NWS/FAA,2011-10-20,2021-01-06,ACTIVE
,,,,,,,,,
KO72,Point Cabrillo,39.35,-123.81667,66,Mendocino,NWS/FAA,2004-11-17,-,INACTIVE
,,,,,,,,,
KO86,Trinity Center,40.98452,-122.69342,2385,Trinity,NWS/FAA,2012-03-19,2020-09-25,INACTIVE
,,,,,,,,,
KO87,Shelter Cove,40.01667,-124.06667,69,Humboldt,NWS/FAA,1997-04-12,2007-06-27,INACTIVE
,,,,,,,,,
KOAK,"Oakland, Metro Oakland International Airport",37.7178,-122.23294,3,Alameda,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KOAR,FORT ORD/FRITZSCHE,36.68,-121.77,135,Monterey,NWS/FAA,1997-01-01,2021-01-11,ACTIVE
,,,,,,,,,
KOKB,"Oceanside, Oceanside Municipal Airport",33.21806,-117.35139,30,San Diego,NWS/FAA,1999-12-24,2021-01-11,ACTIVE
,,,,,,,,,
KONT,Ontario International Airport,34.05316,-117.57685,906,San Bernardino,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KORWW,Korbel (Winery),38.51316,-122.96829,46,Sonoma,WWG-SONOMA,2019-08-02,2021-01-11,ACTIVE
,,,,,,,,,
KOTC1,SOCARBCV2,38.5683,-121.4928,13,Sacramento,RAWS,2004-07-06,2005-02-25,INACTIVE
,,,,,,,,,
KOVE,Oroville Municipal Airport,39.49436,-121.62223,180,Butte,NWS/FAA,1999-12-24,2021-01-11,ACTIVE
,,,,,,,,,
KOXR,"Oxnard, Oxnard Airport",34.20056,-119.20306,43,Ventura,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KP43,Ventura Harbor,34.25,-119.25,23,Ventura,NWS/FAA,2004-11-17,-,INACTIVE
,,,,,,,,,
KP44,Santa Barbara Harbor,34.4,-119.7,26,Santa Barbara,NWS/FAA,2004-11-17,-,INACTIVE
,,,,,,,,,
KPAA,POINT ARENA,38.95,-122.73,59,Lake,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KPAO,Palo Alto Airport,37.46667,-122.11667,7,San Mateo,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KPGU,POINT ARGUELLO,34.57,-119.65,39,Santa Barbara,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KPMD,"Palmdale, Palmdale Production Flight Plant",34.62972,-118.08139,2543,Los Angeles,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KPOC,Brackett Field Airport,34.09282,-117.77937,997,Los Angeles,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KPRB,Paso Robles Municipal Airport,35.66941,-120.62912,810,San Luis Obispo,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KPSP,Palm Springs Regional Airport,33.82219,-116.50431,407,Riverside,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KPTV,"Porterville, Porterville Municipal Airport",36.03333,-119.06667,443,Tulare,NWS/FAA,1998-07-14,2021-01-11,ACTIVE
,,,,,,,,,
KPVF,Placerville Airport,38.7242,-120.7533,2585,El Dorado,NWS/FAA,2010-03-04,2021-01-11,ACTIVE
,,,,,,,,,
KPYE,POINT REYES VOR,38.08,-121.13,1467,San Joaquin,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KRAL,Riverside Municipal Airport,33.95299,-117.43491,833,Riverside,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KRBL,"Red Bluff, Red Bluff Municipal Airport",40.15056,-122.25222,348,Tehama,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KRDD,Redding Municipal Airport,40.51461,-122.2977,499,Shasta,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KREI,REDLANDS,34.08526,-117.14637,1571,San Bernardino,NCAWOS,2007-10-11,2020-12-31,ACTIVE
,,,,,,,,,
KRFC1,SURF,34.69028,-120.60083,25,Santa Barbara,CNRFC,2018-04-23,2021-01-11,ACTIVE
,,,,,,,,,
KRHV,San Jose / Reid / Hillv,37.33333,-121.81667,135,Santa Clara,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KRIU,RANCHO MURIETA,38.48,-120.9,148,Amador,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KRIV,Riverside / March Air Force Base,33.9,-117.25,1539,Riverside,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KRIX,MARCH AFB/88D,33.55,-116.57,1535,Riverside,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KRKC1,KETTLE ROCK NEAR TAYLORSVILLE 8NE (KTL),40.14,-120.715,7297,Plumas,HADS,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
KRNC1,RIVERKERN,35.7772,-118.433739,3044,Kern,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
KRNM,"Ramona, Ramona Airport",33.0375,-116.91583,1391,San Diego,NWS/FAA,1999-12-24,2021-01-11,ACTIVE
,,,,,,,,,
KRSA,SACRAMENTO/RFC,38.5,-120.5,36,Amador,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KRTC1,KRN03 QD,34.823611,-118.963056,4981,Kern,RAWS,2007-01-17,2021-01-11,ACTIVE
,,,,,,,,,
KRZS,SANTA BARB(VOR),34.52073,-118.22996,3392,Los Angeles,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KS11,ALTURAS,41.5,-120.53,4400,Modoc,NWS/FAA,1997-02-28,-,INACTIVE
,,,,,,,,,
KSAC,Sacramento Executive Airport,38.50674,-121.49597,16,Sacramento,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSAN,San Diego International Airport,32.73361,-117.18306,13,San Diego,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSBA,"Santa Barbara, Santa Barbara Municipal Airport",34.42611,-119.84361,10,Santa Barbara,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSBD,San Bernardino Intl. Airport,34.09027,-117.24705,1086,San Bernardino,NWS/FAA,2010-01-01,2021-01-11,ACTIVE
,,,,,,,,,
KSBP,"San Luis Obispo, San Luis Obispo County-Mc Chesney Field",35.23611,-120.63611,207,San Luis Obispo,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSCK,"Stockton, Stockton Metropolitan Airport",37.88972,-121.22361,30,San Joaquin,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSDB,Sandberg,34.74361,-118.72444,4521,Los Angeles,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSDM,"San Diego, Brown Field Municipal Airport",32.57528,-116.99306,538,San Diego,NWS/FAA,1998-12-15,2021-01-11,ACTIVE
,,,,,,,,,
KSEE,Gillespie Field Airport,32.82738,-116.97369,364,San Diego,NWS/FAA,1999-11-14,2021-01-11,ACTIVE
,,,,,,,,,
KSFC1,MECCA RIVERSIDE,33.5372,-116.0922,-209,Riverside,CA HYDRO,2010-05-27,2021-01-11,ACTIVE
,,,,,,,,,
KSFO,"San Francisco, San Francisco International Airport",37.61961,-122.36558,10,San Mateo,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSGX,SAN DIEGO/WFO,32.73,-116.83,30,San Diego,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KSIY,Montague Siskiyou County Airport,41.77375,-122.46817,2644,Siskiyou,NWS/FAA,1997-02-09,2021-01-11,ACTIVE
,,,,,,,,,
KSJC,"San Jose, San Jose International Airport",37.35917,-121.92417,59,Santa Clara,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSLI,Los Alamitos Army Airfield,33.79628,-118.04179,26,Orange,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSMC1,SUMMERLAND,34.41528,-119.58139,85,Santa Barbara,CNRFC,2018-04-17,2021-01-10,ACTIVE
,,,,,,,,,
KSMF,Sacramento International Airport,38.70071,-121.59479,20,Sacramento,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSMO,"Santa Monica, Santa Monica Municipal Airport",34.01583,-118.45139,174,Los Angeles,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSMX,Santa Maria Public Airport/Capt G Allan Hancock Field,34.89408,-120.45212,243,Santa Barbara,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSNA,John Wayne-Orange County Airport,33.6798,-117.8674,39,Orange,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSNS,"Salinas, Salinas Municipal Airport",36.66361,-121.60806,82,Monterey,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSOX,ORANGE CTY/88D,33.82,-116.37,3028,Riverside,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KSPC1,KAISER POINT NEAR LAKESHORE 4ENE (KSP),37.29833,-119.10333,9129,Fresno,HADS,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
KSQL,San Carlos Airport,37.51667,-122.25,3,San Mateo,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSRF,Hamilton U. S. Army Airfield,38.06667,-122.5,3,Marin,NWS/FAA,2004-11-17,-,INACTIVE
,,,,,,,,,
KSTO,SACRAMENTO/WFO,38.5,-120.5,36,Amador,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KSTS,"Santa Rosa, Santa Rosa Sonoma County Airport",38.5,-122.81667,125,Sonoma,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSTWW,Kost Rd,38.23312,-121.36491,20,Sacramento,WWG-LLWC,2017-08-12,2021-01-11,ACTIVE
,,,,,,,,,
KSUU,Fairfield / Travis Air Force Base,38.26667,-121.95,62,Solano,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KSVE,Susanville Municipal Airport,40.37569,-120.57269,4149,Lassen,REVWFO,1999-06-30,2021-01-11,ACTIVE
,,,,,,,,,
KSYC1,KELSEYVILLE,38.995,-122.85833,1358,Lake,CNRFC,2001-06-21,2009-05-19,INACTIVE
,,,,,,,,,
KSZN,Santa Cruz Island,34.01667,-119.75,33,Santa Barbara,NWS/FAA,2004-11-17,-,INACTIVE
,,,,,,,,,
KTCY,Tracy Municipal Airport,37.6889,-121.44158,193,San Joaquin,NWS/FAA,2018-11-05,2021-01-11,ACTIVE
,,,,,,,,,
KTFC1,KENTFIELD,37.95611,-122.5475,52,Marin,CNRFC,2018-04-21,2021-01-11,ACTIVE
,,,,,,,,,
KTLC1,KETTLEMAN HILLS,36.031139,-120.054833,810,Kings,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
KTNP,29PALMS,34.13159,-115.94582,1887,San Bernardino,NCAWOS,2007-10-11,2020-12-31,ACTIVE
,,,,,,,,,
KTOA,"Torrance, Zamperini Field Airport",33.8,-118.33333,102,Los Angeles,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KTRK,Truckee-Tahoe,39.31667,-120.13333,5899,Nevada,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KTRM,"Palm Springs, Jacqueline Cochran Regional Airport",33.62667,-116.15944,-125,Riverside,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KTSP,Tehachapi Municipal Airport,35.135,-118.4392,4001,Kern,NWS/FAA,2010-01-19,2021-01-06,ACTIVE
,,,,,,,,,
KTTC1,KETTLEMAN CITY KINGS,36.0042,-119.96,262,Kings,CA HYDRO,2010-05-28,2021-01-11,ACTIVE
,,,,,,,,,
KTVL,"South Lake Tahoe, Lake Tahoe Airport",38.89836,-119.99615,6257,El Dorado,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KUKI,Ukiah Municipal Airport,39.12783,-123.20011,597,Mendocino,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KVBG,"Lompoc, Vandenberg Air Force Base",34.72944,-120.57667,367,Santa Barbara,NWS/FAA,1998-10-01,2021-01-11,ACTIVE
,,,,,,,,,
KVBX,ORCUTT OIL/VBG,34.83,-119.6,1224,Santa Barbara,NWS/FAA,2010-11-01,-,INACTIVE
,,,,,,,,,
KVCB,Vacaville Nut Tree Airport,38.37755,-121.95853,105,Solano,NWS/FAA,1999-12-24,2021-01-11,ACTIVE
,,,,,,,,,
KVCV,"Victorville, Southern California Logistics Airport",34.59722,-117.38278,2884,San Bernardino,NWS/FAA,2004-12-30,2021-01-11,ACTIVE
,,,,,,,,,
KVIS,"Visalia, Visalia Municipal Airport",36.31667,-119.4,295,Tulare,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KVLC1,KERN RIVER PH 3 2NNW,35.78306,-118.43889,2828,Kern,HADS,2019-01-25,2021-01-11,ACTIVE
,,,,,,,,,
KVNY,"Van Nuys, Van Nuys Airport",34.2125,-118.49083,797,Los Angeles,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KVTX,Los Angeles Nexrad,34.41667,-119.18333,2808,Ventura,NWS/FAA,2004-11-17,-,INACTIVE
,,,,,,,,,
KWHP,"Los Angeles, Whiteman Airport",34.25,-118.4,1004,Los Angeles,NWS/FAA,2004-11-18,2021-01-11,ACTIVE
,,,,,,,,,
KWJF,General Wm J Fox Airfield,34.74123,-118.21251,2333,Los Angeles,NWS/FAA,1997-04-12,2021-01-11,ACTIVE
,,,,,,,,,
KWSIX,Chair 6 Ridge,38.67472,-120.0767,9186,Amador,KIRKWOOD,2019-04-01,2021-01-11,ACTIVE
,,,,,,,,,
KWVI,"Watsonville, Watsonville Municipal Airport",36.93944,-121.78889,161,Santa Cruz,NWS/FAA,2004-10-08,2021-01-11,ACTIVE
,,,,,,,,,
KWWKP,Whiskey Pig,38.67944,-120.0508,8475,Alpine,KIRKWOOD,2019-04-01,2021-01-11,ACTIVE
,,,,,,,,,
KWYC1,KENWORTHY,33.616969,-116.622081,4590,Riverside,RAWS,2017-08-15,2021-01-11,ACTIVE
,,,,,,,,,
KXVW,Vandenberg Range,34.71667,-120.56667,328,Santa Barbara,NWS/FAA,1999-12-10,2002-03-08,INACTIVE
,,,,,,,,,
LAAC1,LOS ANGELES RIVER ABOVE ARROYO SECO NEAR LOS ANGELES 2NE,34.08111,-118.22667,329,Los Angeles,HADS,2018-02-01,2021-01-11,ACTIVE
,,,,,,,,,
LADC1,LOS ANGELES,34.0525,-118.23694,306,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LAFC1,LAUFMAN,40.141667,-120.353333,4800,Lassen,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
LAGSD,Laguna,32.84536,-116.47212,5036,San Diego,SDGE,2010-08-10,2021-01-11,ACTIVE
,,,,,,,,,
LAHC1,LA HONDA,37.305233,-122.255253,804,San Mateo,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
LALC1,MARYKNOLL,37.3325,-122.08083,440,Santa Clara,CNRFC,2018-04-20,2021-01-09,ACTIVE
,,,,,,,,,
LAMC1,EF RUSSIAN - COYOTE DAM,39.20028,-123.18639,670,Mendocino,CNRFC,2018-05-10,2021-01-11,ACTIVE
,,,,,,,,,
LANC1,THOUSAND OAKS VENTURA,34.2075,-118.8022,1578,Ventura,CA HYDRO,2010-05-27,2016-07-07,INACTIVE
,,,,,,,,,
LAWC1,LOS ANGELES RIVER AT LONG BEACH #3348 NEAR LONG BEACH 4N,33.8175,-118.20639,27,Los Angeles,HADS,2014-09-13,2021-01-11,ACTIVE
,,,,,,,,,
LAYC1,LAYTONVILLE,39.702328,-123.484906,1820,Mendocino,RAWS,2001-07-12,2021-01-11,ACTIVE
,,,,,,,,,
LBDC1,LOS BANOS DAM NEAR LOS BANOS 7SW (LBS),36.99361,-120.92972,350,Merced,HADS,2007-03-23,2021-01-11,ACTIVE
,,,,,,,,,
LBIC1,LIBERTY ISLAND - ROAD 2068 NEAR LIBERTY FARMS 1N (LIR),38.32944,-121.69306,1,Yolo,HADS,2013-03-16,2021-01-11,ACTIVE
,,,,,,,,,
LBNL0,Berkeley Lab Original Tower,37.8766,-122.2473,934,Alameda,MISC,2020-05-17,2011-09-22,INACTIVE
,,,,,,,,,
LBNL1,Berkeley Lab,37.8771,-122.2486,888,Alameda,UUNET,2011-09-29,2021-01-11,ACTIVE
,,,,,,,,,
LBSC1,LOS BERROS,35.11028,-120.49361,1211,San Luis Obispo,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LBTC1,LIBERTY ROAD,38.28167,-122.70361,100,Sonoma,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
LCAC1,LK CASITAS DAM,34.368,-119.3301,400,Ventura,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LCBC1,LEO CARRILLO,34.045114,-118.935989,50,Los Angeles,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
LCDCA,LACROSSE DRIVE (P217) CA,37.1,-121.65,344,Santa Clara,MAP,2014-03-20,2021-01-11,ACTIVE
,,,,,,,,,
LCHC1,LOMPOC,34.63333,-120.45,100,Santa Barbara,CNRFC,2018-04-23,2021-01-11,ACTIVE
,,,,,,,,,
LCKC1,LOS COCHES CK - EL CAJON NR OLD HWY 80 AT,32.83667,-116.89972,554,San Diego,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
LCKSD,Lawson Creek,32.74333,-116.73212,2262,San Diego,SDGE,2015-03-06,2021-01-11,ACTIVE
,,,,,,,,,
LCMSD,Lake Cuyamaca,32.99738,-116.59517,4800,San Diego,SDGE,2011-07-16,2021-01-11,ACTIVE
,,,,,,,,,
LCPC1,La Cumbre Peak,34.50222,-119.72667,3820,Santa Barbara,LOXWFO,2006-05-08,2021-01-11,ACTIVE
,,,,,,,,,
LCRC1,LICHAU CREEK,38.31667,-122.63333,361,Sonoma,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
LCRS2,R504 PORTABLE,39.9733,-120.9419,3652,Plumas,RAWS,2004-07-21,2006-05-26,INACTIVE
,,,,,,,,,
LCTC1,LA CONCHITA,34.34528,-119.41917,20,Ventura,HADS,2006-05-08,2021-01-11,ACTIVE
,,,,,,,,,
LCUC1,LAS CRUCES,34.5075,-120.23,390,Santa Barbara,CNRFC,2018-04-20,2021-01-09,ACTIVE
,,,,,,,,,
LCYC1,SOMIS-FULLER,34.3111,-118.97861,733,Ventura,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LCZC1,LECHUZA FS,34.07722,-118.87972,1620,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LDCC1,LINDA CK - CHAMPION OAKS,38.72722,-121.24556,145,Placer,CNRFC,2018-04-24,2021-01-11,ACTIVE
,,,,,,,,,
LDCSD,Linea del Cielo,32.99739,-117.22809,345,San Diego,SDGE,2019-09-03,2021-01-11,ACTIVE
,,,,,,,,,
LDEC1,ALCALDE,36.183333,-120.498611,2728,Fresno,RAWS,-,2021-01-11,ACTIVE
,,,,,,,,,
LDGC1,THREE RIVERS TULARE,36.6044,-118.7325,6681,Tulare,CA HYDRO,2010-05-29,2021-01-11,ACTIVE
,,,,,,,,,
LDOC1,DEL ORO HS (LOOMIS),38.83167,-121.18333,440,Placer,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
LDPC1,LONG RIDGE NEAR BIG SUR 8NNE,36.37361,-121.87972,1332,Monterey,HADS,2017-01-04,2018-03-04,INACTIVE
,,,,,,,,,
LDRC1,LADDER BUTTE,40.807106,-121.296506,5672,Lassen,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
LDTC1,DEAD INDIAN CREEK - PALM DESERT - LIV DES RESERVE,33.69917,-116.36833,440,Riverside,CNRFC,2018-04-24,2020-01-10,INACTIVE
,,,,,,,,,
LEBC1,LEBEC KERN,34.8328,-118.865,3591,Kern,CA HYDRO,2010-06-07,2020-06-24,INACTIVE
,,,,,,,,,
LEGC1,SOUTH FORK EEL RIVER AT LEGGETT,39.87472,-123.71944,700,Mendocino,HADS,2007-03-23,2021-01-11,ACTIVE
,,,,,,,,,
LEGCA,LEGGETT CA,39.88,-123.72,896,Mendocino,MAP,2016-04-28,2021-01-11,ACTIVE
,,,,,,,,,
LELC1,LEAVITT LAKE,38.27594,-119.61281,9602,Mono,SNOTEL,2000-01-20,2021-01-11,ACTIVE
,,,,,,,,,
LEMC1,LEMON COVE TULARE,36.3817,-119.0264,519,Tulare,CA HYDRO,2010-07-07,2021-01-03,ACTIVE
,,,,,,,,,
LEOC1,LEONA VALLEY,34.6213,-118.2872,3160,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LEVWW,Sonoma-West (Arnold),38.27988,-122.48409,75,Sonoma,WWG-SONOMA,2019-08-02,2021-01-11,ACTIVE
,,,,,,,,,
LEXC1,LEXINGTON RESERVOIR NEAR LOS GATOS 2SW,37.20167,-121.98806,676,Santa Clara,CNRFC,2016-11-07,2018-07-08,INACTIVE
,,,,,,,,,
LFRSD,Lucky Five Ranch,32.9331,-116.528,4740,San Diego,SDGE,2011-07-20,2021-01-11,ACTIVE
,,,,,,,,,
LFSC1,LOS ALAMOS FIRE STATION,34.745,-120.2802,580,Santa Barbara,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
LG1WW,Lodi,38.17596,-121.23904,71,San Joaquin,WWG-LLWC,2017-05-14,2019-09-02,INACTIVE
,,,,,,,,,
LGAPK,Laguna Peak,34.10861,-119.06528,1446,Ventura,DRI,2007-11-29,2011-09-14,INACTIVE
,,,,,,,,,
LGBC1,SUTTER BYPASS AT LONGBRIDGE (LNB),39.14444,-121.84222,49,Sutter,HADS,2018-12-20,2021-01-11,ACTIVE
,,,,,,,,,
LGGC1,LEGGETT (P315) CA,39.86,-123.72,846,Mendocino,MAP,2014-03-20,2016-11-29,INACTIVE
,,,,,,,,,
LGHWW,Guerneville (Laughlin Rd),38.51279,-123.00609,47,Sonoma,WWG-SONOMA,2019-08-02,2021-01-11,ACTIVE
,,,,,,,,,
LGMC1,MOUNT LAGUNA FISCHER PORTER,32.8625,-116.41833,6000,San Diego,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
LGPC1,LOG SPRINGS NEAR PASKENTA 14SW,39.82611,-122.79306,5114,Tehama,HADS,2013-03-16,2021-01-11,ACTIVE
,,,,,,,,,
LGRC1,La Granada Mountain,34.41722,-119.42361,2230,Ventura,LOXWFO,2008-05-30,2021-01-11,ACTIVE
,,,,,,,,,
LHAC1,LA CONCHITA - SCHAEFER RANCH,34.36694,-119.44167,735,Ventura,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LHCSD,Lower Hellhole Canyon,33.22037,-116.95927,1848,San Diego,SDGE,2018-08-15,2021-01-11,ACTIVE
,,,,,,,,,
LHHC1,LA HABRA HEIGHTS,33.94861,-117.96417,445,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
LHNC1,CASELLA WAY (LEGHORN STREAM),38.26889,-122.63639,64,Sonoma,IFLOWS,2016-04-14,-,INACTIVE
,,,,,,,,,
LHS,BAMI15,35.62,-119.69,262,Kern,BAMI,2000-05-07,2003-02-06,INACTIVE
,,,,,,,,,
LIB01,GLS7600-Walden,39.33139,-120.07386,6836,Nevada,LIBERTY,2019-05-13,2021-01-11,ACTIVE
,,,,,,,,,
LIB02,TAH7300-DL Bliss,38.97561,-120.10027,6827,El Dorado,LIBERTY,2019-05-13,2021-01-11,ACTIVE
,,,,,,,,,
LIB03,MUL1296-Woodfords,38.78265,-119.81786,5529,Alpine,LIBERTY,2019-05-20,2021-01-11,ACTIVE
,,,,,,,,,
LIB04,BKY4201-Summit,39.2612,-120.07202,7205,Placer,LIBERTY,2019-06-11,2021-01-11,ACTIVE
,,,,,,,,,
LIB05,TPZ1261Park Ranch,38.6412,-119.52023,5047,Mono,LIBERTY,2019-05-21,2021-01-11,ACTIVE
,,,,,,,,,
LIB06,TPZ1261-Walker,38.53392,-119.50416,5484,Mono,LIBERTY,2019-06-11,2021-01-11,ACTIVE
,,,,,,,,,
LIB08,111Line-Columbine Trail,38.89062,-119.95965,6496,El Dorado,LIBERTY,2019-06-11,2021-01-11,ACTIVE
,,,,,,,,,
LIB09,POR31-Iron Horse,39.77898,-120.50284,5001,Plumas,LIBERTY,2019-06-18,2021-01-11,ACTIVE
,,,,,,,,,
LIB10,619Line-Sierra Valley West,39.75937,-120.37408,4884,Plumas,LIBERTY,2019-06-25,2021-01-11,ACTIVE
,,,,,,,,,
LIB11,Meyers3400-Uplands,38.89563,-120.03744,6961,El Dorado,LIBERTY,2020-05-01,2021-01-11,ACTIVE
,,,,,,,,,
LIB12,7201-Alpine Meadows,39.18169,-120.22144,6458,Placer,LIBERTY,2020-07-30,2021-01-11,ACTIVE
,,,,,,,,,
LIB13,SQV8200-Squaw Valley,39.19847,-120.23032,6202,Placer,LIBERTY,2020-07-28,2021-01-11,ACTIVE
,,,,,,,,,
LIB14,7400-Glenshire,39.35208,-120.09745,5872,Nevada,LIBERTY,2020-08-22,2021-01-11,ACTIVE
,,,,,,,,,
LIB15,Washoe204-Fariad,39.44983,-120.00981,5265,Sierra,LIBERTY,2020-08-28,2021-01-11,ACTIVE
,,,,,,,,,
LIB16,Hobart Sub,39.39921,-120.14992,5856,Nevada,LIBERTY,2020-09-12,2021-01-11,ACTIVE
,,,,,,,,,
LIB17,TAH7300-Homewood,39.08579,-120.16106,6240,Placer,LIBERTY,2020-09-14,2021-01-11,ACTIVE
,,,,,,,,,
LIB18,MEY3400-Camp Richardson,38.93403,-120.04749,6265,El Dorado,LIBERTY,2020-09-15,2021-01-11,ACTIVE
,,,,,,,,,
LIB19,MEY3500-STPD Office,38.9218,-119.97072,6256,El Dorado,LIBERTY,2020-09-15,2021-01-11,ACTIVE
,,,,,,,,,
LIB20,TRK7202-Cabin Tree,39.29201,-120.2152,6305,Placer,LIBERTY,2020-09-17,2021-01-11,ACTIVE
,,,,,,,,,
LIB21,WSH201-Floriston,39.40479,-120.02546,5240,Nevada,LIBERTY,2020-10-05,2021-01-11,ACTIVE
,,,,,,,,,
