"MNET_SHORTNAME","NWSFIREZONE","ELEV_DEM","UNITS","TIMEZONE","SGID","SHORTNAME","ELEVATION","STID","WIMS_ID","GACC","MNET_LONGNAME","STATUS","PERIOD_OF_RECORD","LONGITUDE","COUNTY","STATE","CWA","NWSZONE","ID","MNET_ID","NAME","PROVIDERS","COUNTRY","SENSOR_VARIABLES","RESTRICTED","LATITUDE"
"SC-EDISON","SGX554","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","450","SE703","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.84308","Orange","CA","SGX","CA554","141845","231","SCE Carbon Canyon Park","[object Object]","US","[object Object]","false","33.91660"
"SC-EDISON","SGX552","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","352","SE704","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.79830","Orange","CA","SGX","CA552","141848","231","SCE Windsor Pl","[object Object]","US","[object Object]","false","33.55160"
"SC-EDISON","LOX288","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","968","SE705","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.63792","Los Angeles","CA","LOX","CA088","142185","231","SCE Wolcott Way","[object Object]","US","[object Object]","false","34.42670"
"SC-EDISON","LOX373","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1267","SE706","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.22930","Los Angeles","CA","LOX","CA373","142186","231","SCE Florencita Ave","[object Object]","US","[object Object]","false","34.20703"
"SC-EDISON","LOX548","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","629","SE707","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.95108","Los Angeles","CA","LOX","CA548","142187","231","SCE Dalbo St","[object Object]","US","[object Object]","false","34.14671"
"SC-EDISON","REV274","7208","[object Object]","America/Los_Angeles","SC01","SC-EDISON","7196","SE708","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.13466","Mono","CA","REV","CA073","142190","231","SCE Lee Vining Canyon","[object Object]","US","[object Object]","false","37.93697"
"SC-EDISON","VEF226","7910.1","[object Object]","America/Los_Angeles","SC03","SC-EDISON","7884","SE709","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.70153","Inyo","CA","VEF","CA519","142195","231","SCE Tungsten Mine Rd","[object Object]","US","[object Object]","false","37.36031"
"SC-EDISON","LOX374","990.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","984","SE710","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.69206","Ventura","CA","LOX","CA374","142936","231","SCE Mesa Mint Ct","[object Object]","US","[object Object]","false","34.26822"
"SC-EDISON","HNX596","7552.5","[object Object]","America/Los_Angeles","SC03","SC-EDISON","7546","SE711","null","SOCC","Southern California Edison","INACTIVE","[object Object]","-118.59134","Kern","CA","HNX","CA333","142941","231","SCE Breckenridge","[object Object]","US","[object Object]","false","35.45311"
"SC-EDISON","LOX375","1591.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1591","SE712","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.59578","Los Angeles","CA","LOX","CA375","142942","231","SCE Browns Canyon","[object Object]","US","[object Object]","false","34.28738"
"SC-EDISON","LOX548","711.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","630","SE713","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.97883","Los Angeles","CA","LOX","CA548","142943","231","SCE Susan Brook Pl","[object Object]","US","[object Object]","false","34.14986"
"SC-EDISON","LOX548","721.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","717","SE714","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.92561","Los Angeles","CA","LOX","CA548","142951","231","SCE Encanto Pkwy","[object Object]","US","[object Object]","false","34.15587"
"SC-EDISON","SGX256","4996.7","[object Object]","America/Los_Angeles","SC11","SC-EDISON","5007","SE715","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.81559","Riverside","CA","SGX","CA056","142952","231","SCE Forest Service Rd 4S05","[object Object]","US","[object Object]","false","33.83836"
"SC-EDISON","LOX362","223.1","[object Object]","America/Los_Angeles","SC08","SC-EDISON","210","SE716","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.80911","Los Angeles","CA","LOX","CA362","142969","231","SCE Wandermere Rd","[object Object]","US","[object Object]","false","34.01380"
"SC-EDISON","VEF226","6174.5","[object Object]","America/Los_Angeles","SC03","SC-EDISON","6190","SE717","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.65649","Inyo","CA","VEF","CA519","142970","231","SCE Round Valley","[object Object]","US","[object Object]","false","37.40014"
"SC-EDISON","LOX548","1049.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1039","SE718","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.81734","Los Angeles","CA","LOX","CA548","142971","231","SCE Spring Canyon","[object Object]","US","[object Object]","false","34.13123"
"SC-EDISON","SGX265","1679.8","[object Object]","America/Los_Angeles","SC11","SC-EDISON","1675","SE719","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.78945","Riverside","CA","SGX","CA065","142972","231","SCE San Gorgonio","[object Object]","US","[object Object]","false","33.89615"
"SC-EDISON","LOX548","1036.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1023","SE720","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.80820","Los Angeles","CA","LOX","CA548","142973","231","SCE N Shirlmar Ave","[object Object]","US","[object Object]","false","34.12499"
"SC-EDISON","REV274","8041.3","[object Object]","America/Los_Angeles","SC01","SC-EDISON","8004","SE721","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.98874","Mono","CA","REV","CA073","142976","231","SCE Old Mammoth Rd","[object Object]","US","[object Object]","false","37.62868"
"SC-EDISON","SGX248","2631.2","[object Object]","America/Los_Angeles","SC09","SC-EDISON","2611","SE722","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.47012","San Bernardino","CA","SGX","CA048","142977","231","SCE Lytle Creek","[object Object]","US","[object Object]","false","34.23012"
"SC-EDISON","LOX374","997.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","962","SE723","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.81708","Ventura","CA","LOX","CA374","142989","231","SCE Simi Valley-2","[object Object]","US","[object Object]","false","34.27512"
"SC-EDISON","SGX255","3425.2","[object Object]","America/Los_Angeles","SC09","SC-EDISON","3405","SE724","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.49861","San Bernardino","CA","SGX","CA055","142990","231","SCE Sheep Creek","[object Object]","US","[object Object]","false","34.26141"
"SC-EDISON","LOX374","774.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","769","SE725","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.78119","Ventura","CA","LOX","CA374","142991","231","SCE Simi-Third St","[object Object]","US","[object Object]","false","34.27147"
"SC-EDISON","SGX248","2198.2","[object Object]","America/Los_Angeles","SC09","SC-EDISON","2184","SE726","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.42398","San Bernardino","CA","SGX","CA048","143001","231","SCE Glen Helen Rd","[object Object]","US","[object Object]","false","34.22566"
"SC-EDISON","HNX593","6994.8","[object Object]","America/Los_Angeles","SC02","SC-EDISON","6968","SE727","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.16551","Fresno","CA","HNX","CA327","143013","231","SCE Huntington Lake Rd","[object Object]","US","[object Object]","false","37.25324"
"SC-EDISON","SGX261","452.8","[object Object]","America/Los_Angeles","SC12","SC-EDISON","459","SE728","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.55028","Riverside","CA","SGX","CA061","143014","231","SCE S Lugo Rd","[object Object]","US","[object Object]","false","33.82119"
"SC-EDISON","HNX593","7027.6","[object Object]","America/Los_Angeles","SC02","SC-EDISON","7002","SE729","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.23536","Fresno","CA","HNX","CA327","143015","231","SCE Dowville East Ln","[object Object]","US","[object Object]","false","37.23148"
"SC-EDISON","LOX374","1168","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1185","SE730","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.70892","Ventura","CA","LOX","CA374","143016","231","SCE Guardian St Hills","[object Object]","US","[object Object]","false","34.26478"
"SC-EDISON","HNX593","7145.7","[object Object]","America/Los_Angeles","SC02","SC-EDISON","7075","SE731","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.19308","Fresno","CA","HNX","CA327","143017","231","SCE Tanager Ln","[object Object]","US","[object Object]","false","37.24886"
"SC-EDISON","HNX593","7093.2","[object Object]","America/Los_Angeles","SC02","SC-EDISON","7071","SE732","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.15836","Fresno","CA","HNX","CA327","143018","231","SCE Tollhouse Rd","[object Object]","US","[object Object]","false","37.25211"
"SC-EDISON","SGX248","2034.1","[object Object]","America/Los_Angeles","SC11","SC-EDISON","2022","SE733","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-116.95698","Riverside","CA","SGX","CA048","143019","231","SCE Pachea Trail","[object Object]","US","[object Object]","false","33.71734"
"SC-EDISON","LOX362","232.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","237","SE734","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.67310","Los Angeles","CA","LOX","CA362","143030","231","SCE Ridgemont Dr","[object Object]","US","[object Object]","false","34.04092"
"SC-EDISON","LOX374","921.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","914","SE735","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.73509","Ventura","CA","LOX","CA374","143031","231","SCE Barnes St","[object Object]","US","[object Object]","false","34.26781"
"SC-EDISON","LOX350","242.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","224","SE736","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.63245","Santa Barbara","CA","LOX","CA350","143032","231","SCE San Ysidro Rd","[object Object]","US","[object Object]","false","34.43921"
"SC-EDISON","LOX350","49.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","22","SE737","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.62508","Santa Barbara","CA","LOX","CA350","143033","231","SCE N Jameson Ln","[object Object]","US","[object Object]","false","34.42116"
"SC-EDISON","LOX350","167.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","151","SE738","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.62884","Santa Barbara","CA","LOX","CA350","143034","231","SCE Santa Rosa Ln","[object Object]","US","[object Object]","false","34.43259"
"SC-EDISON","LOX362","114.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","98","SE739","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.69814","Los Angeles","CA","LOX","CA362","143035","231","SCE De Ville Way","[object Object]","US","[object Object]","false","34.03691"
"SC-EDISON","SGX255","4337.3","[object Object]","America/Los_Angeles","SC09","SC-EDISON","4326","SE740","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.65457","San Bernardino","CA","SGX","CA055","143053","231","SCE San Antonio Creek Rd","[object Object]","US","[object Object]","false","34.23791"
"SC-EDISON","LOX350","216.5","[object Object]","America/Los_Angeles","SC08","SC-EDISON","183","SE741","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.64615","Santa Barbara","CA","LOX","CA350","143054","231","SCE Alston Rd","[object Object]","US","[object Object]","false","34.42878"
"SC-EDISON","SGX255","5452.8","[object Object]","America/Los_Angeles","SC10","SC-EDISON","5449","SE742","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.19443","San Bernardino","CA","SGX","CA055","143853","231","SCE St Bernard Way","[object Object]","US","[object Object]","false","34.27055"
"SC-EDISON","LOX350","439.6","[object Object]","America/Los_Angeles","SC08","SC-EDISON","419","SE743","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.73981","Santa Barbara","CA","LOX","CA350","143854","231","SCE Morada Ln","[object Object]","US","[object Object]","false","34.45341"
"SC-EDISON","SGX255","6233.6","[object Object]","America/Los_Angeles","SC10","SC-EDISON","6198","SE744","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.11171","San Bernardino","CA","SGX","CA055","143855","231","SCE Wilderness Rd Park","[object Object]","US","[object Object]","false","34.21605"
"SC-EDISON","LOX350","308.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","283","SE745","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.71938","Santa Barbara","CA","LOX","CA350","143856","231","SCE Santa Barbara St","[object Object]","US","[object Object]","false","34.43812"
"SC-EDISON","SGX248","1505.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1508","SE746","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.02427","Riverside","CA","SGX","CA048","143857","231","SCE Myers St","[object Object]","US","[object Object]","false","33.75196"
"SC-EDISON","SGX248","1519","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1512","SE747","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.00408","Riverside","CA","SGX","CA048","143858","231","SCE Cottonwood-2","[object Object]","US","[object Object]","false","33.78719"
"SC-EDISON","SGX255","6161.4","[object Object]","America/Los_Angeles","SC10","SC-EDISON","6114","SE748","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.11625","San Bernardino","CA","SGX","CA055","143869","231","SCE Wagon Wheel Dr","[object Object]","US","[object Object]","false","34.21157"
"SC-EDISON","REV274","8622","[object Object]","America/Los_Angeles","GB11","SC-EDISON","8611","SE749","null","GBCC","Southern California Edison","ACTIVE","[object Object]","-119.00805","Mono","CA","REV","CA073","143874","231","SCE Bodie State Park","[object Object]","US","[object Object]","false","38.20306"
"SC-EDISON","LOX350","98.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","75","SE750","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.69483","Santa Barbara","CA","LOX","CA350","143875","231","SCE E Anapamu St","[object Object]","US","[object Object]","false","34.43249"
"SC-EDISON","REV274","8231.6","[object Object]","America/Los_Angeles","SC01","SC-EDISON","8213","SE751","null","SOCC","Southern California Edison","INACTIVE","[object Object]","-118.98050","Mono","CA","REV","CA073","143876","231","SCE Crestview Radio","[object Object]","US","[object Object]","false","37.76191"
"SC-EDISON","SGX554","1007.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1002","SE752","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.61750","Orange","CA","SGX","CA554","143877","231","SCE Rancho Santa Margarita","[object Object]","US","[object Object]","false","33.66754"
"SC-EDISON","SGX248","1601","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1597","SE753","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.06573","Riverside","CA","SGX","CA048","143889","231","SCE El Centro Ave Ext","[object Object]","US","[object Object]","false","33.73942"
"SC-EDISON","SGX248","1574.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1552","SE754","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.04590","Riverside","CA","SGX","CA048","143894","231","SCE Los Rancherias Rd","[object Object]","US","[object Object]","false","33.76335"
"SC-EDISON","LOX288","1066.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1076","SE755","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.58799","Los Angeles","CA","LOX","CA088","146585","231","SCE Feedmill Rd","[object Object]","US","[object Object]","false","34.42629"
"SC-EDISON","LOX288","1338.6","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1337","SE756","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.57348","Los Angeles","CA","LOX","CA088","146589","231","SCE College Canyons","[object Object]","US","[object Object]","false","34.39942"
"SC-EDISON","SGX248","2181.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","2195","SE757","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.09661","Riverside","CA","SGX","CA048","146593","231","SCE Joppe Ave","[object Object]","US","[object Object]","false","33.73271"
"SC-EDISON","HNX593","7089.9","[object Object]","America/Los_Angeles","SC02","SC-EDISON","7060","SE758","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.16191","Fresno","CA","HNX","CA327","146594","231","SCE Gold Arrow CP","[object Object]","US","[object Object]","false","37.23442"
"SC-EDISON","SGX554","518.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","513","SE759","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.84788","Orange","CA","SGX","CA554","146595","231","SCE Lambert Valencia Ave","[object Object]","US","[object Object]","false","33.92369"
"SC-EDISON","LOX350","475.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","454","SE760","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.63012","Santa Barbara","CA","LOX","CA350","146596","231","SCE San Ysidro Creek","[object Object]","US","[object Object]","false","34.44761"
"SC-EDISON","HNX593","7181.8","[object Object]","America/Los_Angeles","SC02","SC-EDISON","7152","SE761","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.18862","Fresno","CA","HNX","CA327","146600","231","SCE Crest Line Rd","[object Object]","US","[object Object]","false","37.24820"
"SC-EDISON","SGX248","1535.4","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1540","SE762","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.13062","Riverside","CA","SGX","CA048","146601","231","SCE McLaughlin Rd","[object Object]","US","[object Object]","false","33.73568"
"SC-EDISON","LOX367","1049.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1055","SE763","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.39203","Los Angeles","CA","LOX","CA367","146602","231","SCE Granvia Altamira","[object Object]","US","[object Object]","false","33.78023"
"SC-EDISON","LOX350","449.5","[object Object]","America/Los_Angeles","SC08","SC-EDISON","433","SE764","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.62204","Santa Barbara","CA","LOX","CA350","146603","231","SCE North Montecito","[object Object]","US","[object Object]","false","34.44578"
"SC-EDISON","LOX350","68.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","57","SE765","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.59425","Santa Barbara","CA","LOX","CA350","146604","231","SCE Lillie Ave","[object Object]","US","[object Object]","false","34.41952"
"SC-EDISON","LOX350","275.6","[object Object]","America/Los_Angeles","SC08","SC-EDISON","263","SE766","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.71111","Santa Barbara","CA","LOX","CA350","146605","231","SCE Laguna Mission St","[object Object]","US","[object Object]","false","34.43625"
"SC-EDISON","HNX593","7418","[object Object]","America/Los_Angeles","SC02","SC-EDISON","7402","SE767","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.21361","Fresno","CA","HNX","CA327","146606","231","SCE Kokanee Rd","[object Object]","US","[object Object]","false","37.20630"
"SC-EDISON","SGX248","1105.6","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1110","SE769","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.29922","Riverside","CA","SGX","CA048","149449","231","SCE Vista Del Mar","[object Object]","US","[object Object]","false","33.47328"
"SC-EDISON","LOX366","137.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","152","SE770","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.40986","Los Angeles","CA","LOX","CA366","149450","231","SCE Point Vicente","[object Object]","US","[object Object]","false","33.74276"
"SC-EDISON","LOX367","741.5","[object Object]","America/Los_Angeles","SC08","SC-EDISON","749","SE771","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.38330","Los Angeles","CA","LOX","CA367","149452","231","SCE Montemalaga Dr","[object Object]","US","[object Object]","false","33.79094"
"SC-EDISON","SGX248","1729","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1733","SE772","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.21029","Riverside","CA","SGX","CA048","149453","231","SCE La Cruz Dr","[object Object]","US","[object Object]","false","33.49082"
"SC-EDISON","SGX248","843.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","831","SE773","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.49382","Riverside","CA","SGX","CA048","150322","231","SCE Geordie Way","[object Object]","US","[object Object]","false","34.02549"
"SC-EDISON","LOX367","1230.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1200","SE774","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.33588","Los Angeles","CA","LOX","CA367","150323","231","SCE Crest Rd","[object Object]","US","[object Object]","false","33.74264"
"SC-EDISON","LOX374","908.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","900","SE775","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.75877","Ventura","CA","LOX","CA374","150324","231","SCE Wayne Cir","[object Object]","US","[object Object]","false","34.27880"
"SC-EDISON","LOX374","905.5","[object Object]","America/Los_Angeles","SC08","SC-EDISON","897","SE776","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.74568","Ventura","CA","LOX","CA374","150330","231","SCE Fitzgerald Rd","[object Object]","US","[object Object]","false","34.25727"
"SC-EDISON","SGX248","882.5","[object Object]","America/Los_Angeles","SC08","SC-EDISON","894","SE777","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.50643","Riverside","CA","SGX","CA048","150331","231","SCE Jurupa Hills","[object Object]","US","[object Object]","false","34.02216"
"SC-EDISON","LOX367","862.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","855","SE778","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.32941","Los Angeles","CA","LOX","CA367","150332","231","SCE Miraleste Middle School","[object Object]","US","[object Object]","false","33.75162"
"SC-EDISON","LOX370","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1032","SE779","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.65773","Los Angeles","CA","LOX","CA370","150347","231","SCE Stunt Rd","[object Object]","US","[object Object]","false","34.10106"
"SC-EDISON","LOX372","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1054","SE780","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.62754","Los Angeles","CA","LOX","CA372","150348","231","SCE Calabasas HS","[object Object]","US","[object Object]","false","34.13748"
"SC-EDISON","LOX367","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","871","SE781","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.35432","Los Angeles","CA","LOX","CA367","150349","231","SCE Appaloosa Ln","[object Object]","US","[object Object]","false","33.76381"
"SC-EDISON","LOX366","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","389","SE782","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.33795","Los Angeles","CA","LOX","CA366","150350","231","SCE Empty Saddle Ln","[object Object]","US","[object Object]","false","33.78182"
"SC-EDISON","SGX248","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","918","SE783","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.46041","Riverside","CA","SGX","CA048","150353","231","SCE Pyrite St","[object Object]","US","[object Object]","false","34.02243"
"SC-EDISON","SGX248","null","[object Object]","America/Los_Angeles","SC08","SC-EDISON","920","SE784","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.45014","Riverside","CA","SGX","CA048","150354","231","SCE Camino Real","[object Object]","US","[object Object]","false","34.01494"
"SC-EDISON","LOX379","2545.9","[object Object]","America/Los_Angeles","SC09","SC-EDISON","2526","SE785","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.22145","Los Angeles","CA","LOX","CA379","150364","231","SCE Soledad Canyon-2","[object Object]","US","[object Object]","false","34.43843"
"SC-EDISON","LOX379","3008.5","[object Object]","America/Los_Angeles","SC09","SC-EDISON","2998","SE787","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.21657","Los Angeles","CA","LOX","CA379","150366","231","SCE Sacramento Ave","[object Object]","US","[object Object]","false","34.47296"
"SC-EDISON","SGX554","347.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","337","SE788","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.79851","Orange","CA","SGX","CA554","150367","231","SCE N Santiago Blvd","[object Object]","US","[object Object]","false","33.81243"
"SC-EDISON","LOX381","3166","[object Object]","America/Los_Angeles","SC09","SC-EDISON","3143","SE786","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.25800","Los Angeles","CA","LOX","CA381","150371","231","SCE 72nd St W","[object Object]","US","[object Object]","false","34.61033"
"SC-EDISON","LOX362","337.9","[object Object]","America/Los_Angeles","SC08","SC-EDISON","300","SE789","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.69584","Los Angeles","CA","LOX","CA362","150372","231","SCE Malibu Canyon Rd","[object Object]","US","[object Object]","false","34.04152"
"SC-EDISON","LOX354","124.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","124","SE790","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.29100","Ventura","CA","LOX","CA354","150373","231","SCE N Ventura Ave","[object Object]","US","[object Object]","false","34.31465"
"SC-EDISON","LOX366","354.3","[object Object]","America/Los_Angeles","SC08","SC-EDISON","343","SE791","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.36578","Los Angeles","CA","LOX","CA366","150389","231","SCE Tangerine Rd","[object Object]","US","[object Object]","false","33.74440"
"SC-EDISON","LOX358","1072.8","[object Object]","America/Los_Angeles","SC08","SC-EDISON","1101","SE792","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.27410","Ventura","CA","LOX","CA358","150403","231","SCE Crimea Street Fire Rd","[object Object]","US","[object Object]","false","34.29751"
"SC-EDISON","LOX367","771","[object Object]","America/Los_Angeles","SC08","SC-EDISON","765","SE793","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.37804","Los Angeles","CA","LOX","CA367","150404","231","SCE Malaga Canyon Trail","[object Object]","US","[object Object]","false","33.78849"
"SC-EDISON","LOX358","318.2","[object Object]","America/Los_Angeles","SC08","SC-EDISON","292","SE794","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.25825","Ventura","CA","LOX","CA358","150413","231","SCE Hall Canyon Rd","[object Object]","US","[object Object]","false","34.29702"
"SC-EDISON","LOX367","1036.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","999","SE795","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.37368","Los Angeles","CA","LOX","CA367","150414","231","SCE Indian Peak Rd","[object Object]","US","[object Object]","false","33.77052"
"SC-EDISON","HNX595","2952.8","[object Object]","America/Los_Angeles","SC03","SC-EDISON","2939","SE796","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-118.37253","Kern","CA","HNX","CA332","150422","231","SCE Roberta Ave","[object Object]","US","[object Object]","false","35.62334"
"SC-EDISON","LOX358","498.7","[object Object]","America/Los_Angeles","SC08","SC-EDISON","491","SE797","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.10879","Ventura","CA","LOX","CA358","150423","231","SCE Lingdooley Ranch Rd","[object Object]","US","[object Object]","false","34.36664"
"SC-EDISON","SGX255","5446.2","[object Object]","America/Los_Angeles","SC10","SC-EDISON","5429","SE798","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-117.17194","San Bernardino","CA","SGX","CA055","150424","231","SCE Yellowstone Dr","[object Object]","US","[object Object]","false","34.27349"
"SC-EDISON","LOX358","485.6","[object Object]","America/Los_Angeles","SC08","SC-EDISON","469","SE799","null","SOCC","Southern California Edison","ACTIVE","[object Object]","-119.06917","Ventura","CA","LOX","CA358","151155","231","SCE Loma Vista Pl","[object Object]","US","[object Object]","false","34.36052"
